id,gene_ontology_i_ds
evm.TU.HiC_scaffold_97.150,GO:0001662; GO:0001932; GO:0001975; GO:0002027; GO:0005253; GO:0005313; GO:0005314; GO:0005737; GO:0005783; GO:0005886; GO:0005887; GO:0006749; GO:0006750; GO:0006801; GO:0006882; GO:0006919; GO:0007212; GO:0007215; GO:0007420; GO:0007611; GO:0007613; GO:0007625; GO:0007626; GO:0009986; GO:0010460; GO:0010467; GO:0010842; GO:0015108; GO:0015183; GO:0015501; GO:0015813; GO:0016020; GO:0016324; GO:0016595; GO:0018105; GO:0019221; GO:0022008; GO:0030424; GO:0030425; GO:0030534; GO:0031901; GO:0031902; GO:0031982; GO:0032148; GO:0032279; GO:0033229; GO:0034599; GO:0035633; GO:0036293; GO:0036475; GO:0042417; GO:0042493; GO:0042802; GO:0042883; GO:0043025; GO:0043083; GO:0043197; GO:0043198; GO:0043204; GO:0043278; GO:0043524; GO:0043679; GO:0045121; GO:0045184; GO:0045202; GO:0046872; GO:0048514; GO:0048678; GO:0050808; GO:0051938; GO:0055037; GO:0055038; GO:0060013; GO:0060041; GO:0060047; GO:0060291; GO:0061744; GO:0070777; GO:0070778; GO:0070779; GO:0070997; GO:0071242; GO:0071288; GO:0071314; GO:0071407; GO:0071577; GO:0071944; GO:0072347; GO:0090313; GO:0090461; GO:0097049; GO:0097386; GO:0097440; GO:0098712; GO:0098793; GO:0098877; GO:0099544; GO:0140009; GO:0140010; GO:0150002; GO:1902476; GO:1903712; GO:1990635; GO:1990708
evm.TU.HiC_scaffold_45.2,GO:0003964
evm.TU.HiC_scaffold_51.177,GO:0005615; GO:0031409
evm.TU.HiC_scaffold_4.71,GO:0003964
evm.TU.HiC_scaffold_8.151,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_72.193,GO:0000226; GO:0003779; GO:0005178; GO:0005198; GO:0005509; GO:0005604; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005789; GO:0005829; GO:0005882; GO:0005925; GO:0005938; GO:0007010; GO:0007155; GO:0007229; GO:0008017; GO:0008022; GO:0008090; GO:0009611; GO:0009925; GO:0015629; GO:0015630; GO:0016020; GO:0016021; GO:0030011; GO:0030018; GO:0030056; GO:0030424; GO:0031122; GO:0031252; GO:0031410; GO:0031581; GO:0031673; GO:0035371; GO:0042060; GO:0042803; GO:0045104; GO:0045111; GO:0048870; GO:0051010; GO:1904115
evm.TU.HiC_scaffold_26.114,GO:0003964
evm.TU.HiC_scaffold_19.265,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_104.43,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_94.56,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_78.329,GO:0001822; GO:0002042; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0003281; GO:0005737; GO:0005886; GO:0006919; GO:0007156; GO:0007411; GO:0007507; GO:0008046; GO:0008285; GO:0009986; GO:0010628; GO:0010629; GO:0016021; GO:0016199; GO:0021836; GO:0021891; GO:0030275; GO:0030336; GO:0030424; GO:0030673; GO:0033116; GO:0033600; GO:0035025; GO:0035385; GO:0035481; GO:0035904; GO:0042802; GO:0043025; GO:0043406; GO:0048814; GO:0050772; GO:0050925; GO:0060412; GO:0060763; GO:0060976; GO:0070100; GO:1900748
evm.TU.HiC_scaffold_48.288,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_60.125,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_24.177,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_97.18,GO:0003964
evm.TU.HiC_scaffold_3.12,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_80.119,GO:0003964
evm.TU.HiC_scaffold_26.252,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_84.349,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_51.173,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_84.151,GO:0000139; GO:0003868; GO:0005789; GO:0005829; GO:0006559; GO:0006572; GO:0046872; GO:0070062
evm.TU.HiC_scaffold_97.72,GO:0004411; GO:0005737; GO:0006559; GO:0006572; GO:0046872
evm.TU.HiC_scaffold_79.427,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_35.136,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_24.269,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_60.144,GO:0004672; GO:0005524; GO:0005634; GO:0005794; GO:0005815; GO:0005819; GO:0005886; GO:0006468; GO:0016055; GO:0032436; GO:0032922; GO:0042752; GO:0048471; GO:0050321; GO:0106310; GO:0106311
evm.TU.HiC_scaffold_17.239,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.226,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_62.122,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.303,GO:0003779; GO:0005737; GO:0005856; GO:0005938; GO:0007274; GO:0007474; GO:0007517; GO:0008270; GO:0008307; GO:0008586; GO:0016010; GO:0030010; GO:0031594; GO:0042383; GO:0045202; GO:0046716; GO:0046928; GO:0048172; GO:0048790; GO:0050699
evm.TU.HiC_scaffold_62.188,GO:0004411; GO:0005737; GO:0006559; GO:0006572; GO:0046872; GO:0055120
evm.TU.HiC_scaffold_81.88,GO:0000287; GO:0005524; GO:0005777; GO:0008218; GO:0047077
evm.TU.HiC_scaffold_31.134,GO:0003964
evm.TU.HiC_scaffold_97.19,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_34.8,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_104.6,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0008045; GO:0008270; GO:0009887; GO:0009888; GO:0043565; GO:0045165
evm.TU.HiC_scaffold_26.217,GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_50.239,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_50.335,GO:0001822; GO:0002042; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0003281; GO:0005737; GO:0005886; GO:0006919; GO:0007156; GO:0007411; GO:0007507; GO:0008046; GO:0008285; GO:0009986; GO:0010628; GO:0010629; GO:0016021; GO:0016199; GO:0021836; GO:0021891; GO:0030275; GO:0030336; GO:0030424; GO:0030673; GO:0033116; GO:0033600; GO:0035025; GO:0035385; GO:0035481; GO:0035904; GO:0042802; GO:0043025; GO:0043406; GO:0048814; GO:0050772; GO:0050925; GO:0060412; GO:0060763; GO:0060976; GO:0070100; GO:1900748
evm.TU.HiC_scaffold_104.105,GO:0003964
evm.TU.HiC_scaffold_17.146,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_21.112,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_89.113,GO:0003964
evm.TU.HiC_scaffold_50.362,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_59.251,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_26.162,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_85.206,GO:0003964
evm.TU.HiC_scaffold_21.63,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_81.27,GO:0003964
evm.TU.HiC_scaffold_24.194,GO:0000978; GO:0001501; GO:0001568; GO:0001701; GO:0001974; GO:0003007; GO:0003222; GO:0003226; GO:0003678; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006338; GO:0006364; GO:0007417; GO:0007512; GO:0007605; GO:0007626; GO:0007628; GO:0008015; GO:0009617; GO:0010880; GO:0021545; GO:0021553; GO:0021772; GO:0030217; GO:0030540; GO:0035116; GO:0035904; GO:0035909; GO:0036302; GO:0040018; GO:0042048; GO:0042471; GO:0042472; GO:0043010; GO:0043584; GO:0045944; GO:0048752; GO:0048771; GO:0048806; GO:0048844; GO:0050767; GO:0050890; GO:0060021; GO:0060041; GO:0060123; GO:0060173; GO:0060324; GO:0060384; GO:0060411; GO:0060429; GO:0062009; GO:0070615; GO:0140603; GO:1990841
evm.TU.HiC_scaffold_3.146,GO:0000272; GO:0002376; GO:0002532; GO:0004568; GO:0005576; GO:0005615; GO:0005737; GO:0006030; GO:0006032; GO:0006915; GO:0008061; GO:0019900; GO:0032722; GO:0044245
evm.TU.HiC_scaffold_24.33,GO:0004601; GO:0005615; GO:0006979; GO:0020037; GO:0042744; GO:0046872
evm.TU.HiC_scaffold_4.11,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_103.140,GO:0002058; GO:0004159; GO:0005506; GO:0005737; GO:0005829; GO:0006145; GO:0006208; GO:0006210; GO:0006212; GO:0006214; GO:0007584; GO:0007623; GO:0014070; GO:0017113; GO:0019483; GO:0019860; GO:0042493; GO:0042802; GO:0042803; GO:0050661; GO:0051536; GO:0051539; GO:0071949
evm.TU.HiC_scaffold_68.2,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_51.84,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_21.142,GO:0003723; GO:0005634; GO:0005737; GO:0005765; GO:0005829; GO:0005886; GO:0005925; GO:0015629; GO:0016020; GO:0030315; GO:0031982; GO:0042383; GO:0042802; GO:0043034; GO:0043484; GO:0044291; GO:0044548; GO:0045296; GO:0070062; GO:0097493; GO:1901385
evm.TU.HiC_scaffold_38.107,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_100.333,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_60.281,GO:0001736; GO:0001737; GO:0005509; GO:0005739; GO:0005886; GO:0005887; GO:0007156; GO:0007157; GO:0007164; GO:0007446; GO:0007447; GO:0007476; GO:0008285; GO:0009888; GO:0010629; GO:0016324; GO:0016327; GO:0016336; GO:0016339; GO:0032880; GO:0035159; GO:0035209; GO:0035220; GO:0035332; GO:0040008; GO:0042067; GO:0043065; GO:0044331; GO:0045296; GO:0045317; GO:0045570; GO:0045571; GO:0045926; GO:0046621; GO:0048105; GO:0090175; GO:0090176; GO:0090251; GO:0098609
evm.TU.HiC_scaffold_46.358,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_56.553,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.96,GO:0003693; GO:0004803; GO:0006313; GO:0015074; GO:0016740; GO:0046872
evm.TU.HiC_scaffold_59.176,GO:0003964
evm.TU.HiC_scaffold_63.2,GO:0005524; GO:0006464; GO:0016874; GO:0018991
evm.TU.HiC_scaffold_84.89,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_91.78,GO:0003964
evm.TU.HiC_scaffold_11.54,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_26.259,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_104.30,GO:0000272; GO:0004563; GO:0006032; GO:0102148
evm.TU.HiC_scaffold_103.139,GO:0003964
evm.TU.HiC_scaffold_15.37,GO:0003964
evm.TU.HiC_scaffold_87.198,GO:0005509; GO:0005887; GO:0007156; GO:0016339; GO:0044331; GO:0098609
evm.TU.HiC_scaffold_62.100,GO:0000978; GO:0001227; GO:0004879; GO:0005634; GO:0005737; GO:0006357; GO:0007270; GO:0007419; GO:0007462; GO:0007464; GO:0007503; GO:0007507; GO:0007510; GO:0007601; GO:0008270; GO:0014019; GO:0021782; GO:0030154; GO:0042331; GO:0042803; GO:0045202; GO:0046530; GO:0046982; GO:0048856; GO:0061331
evm.TU.HiC_scaffold_91.51,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.475,GO:0005886; GO:0008152; GO:0031225; GO:0052794; GO:0052795; GO:0052796
evm.TU.HiC_scaffold_72.32,GO:0003964
evm.TU.HiC_scaffold_6.124,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.88,GO:0007165; GO:0015031; GO:0030176
evm.TU.HiC_scaffold_45.11,GO:0003964
evm.TU.HiC_scaffold_59.287,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_5.2,GO:0004222; GO:0005737; GO:0006338; GO:0007052; GO:0007076; GO:0007100; GO:0007155; GO:0007420; GO:0007444; GO:0008233; GO:0008354; GO:0008406; GO:0016020; GO:0019915; GO:0022900; GO:0045842; GO:0046872; GO:0051298; GO:0051301; GO:1902769
evm.TU.HiC_scaffold_67.273,GO:0003700; GO:0003707; GO:0005634; GO:0005737; GO:0008270; GO:0016020; GO:0016918; GO:0030426; GO:0043565
evm.TU.HiC_scaffold_20.167,GO:0003964
evm.TU.HiC_scaffold_44.87,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.122,GO:0003964
evm.TU.HiC_scaffold_79.253,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_30.24,GO:0000139; GO:0004653; GO:0005794; GO:0005795; GO:0006486; GO:0009312; GO:0016021; GO:0030246; GO:0046872
evm.TU.HiC_scaffold_43.308,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_4.161,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_43.95,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_34.179,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_60.208,GO:0003964
evm.TU.HiC_scaffold_90.227,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_96.1,GO:0003964
evm.TU.HiC_scaffold_85.7,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_43.217,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_31.99,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_67.90,GO:0003964
evm.TU.HiC_scaffold_87.134,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_22.9,GO:0004692; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0007614; GO:0007616; GO:0007631; GO:0008016; GO:0008045; GO:0008345; GO:0009744; GO:0030536; GO:0030553; GO:0032095; GO:0046959; GO:0106310; GO:0106311
evm.TU.HiC_scaffold_78.289,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.27,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_60.117,GO:0003964
evm.TU.HiC_scaffold_29.269,GO:0004360; GO:0006002; GO:0006047; GO:0006048; GO:0006487; GO:0006541; GO:0097367; GO:1990830
evm.TU.HiC_scaffold_19.32,GO:0003964
evm.TU.HiC_scaffold_75.50,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_24.45,GO:0003677; GO:0003678; GO:0005524; GO:0005654; GO:0005829; GO:0006325; GO:0070615; GO:0140603
evm.TU.HiC_scaffold_47.76,GO:0003779; GO:0005509; GO:0005516; GO:0005829; GO:0005886; GO:0005916; GO:0015630; GO:0016020; GO:0016328; GO:0019905; GO:0030018; GO:0030507; GO:0030863; GO:0031532; GO:0032437; GO:0032991; GO:0033270; GO:0043209; GO:0043231; GO:0044877; GO:0051693
evm.TU.HiC_scaffold_76.18,GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
evm.TU.HiC_scaffold_49.129,GO:0003964
evm.TU.HiC_scaffold_6.123,GO:0003964
evm.TU.HiC_scaffold_24.130,GO:0003964
evm.TU.HiC_scaffold_79.97,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_5.97,GO:0003964
evm.TU.HiC_scaffold_79.3,GO:0003964
evm.TU.HiC_scaffold_96.199,GO:0000977; GO:0000981; GO:0001228; GO:0001709; GO:0001764; GO:0003700; GO:0005634; GO:0006357; GO:0007399; GO:0030182; GO:0030516; GO:0045165; GO:0045727; GO:0045944; GO:1990837
evm.TU.HiC_scaffold_51.161,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_101.5,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_39.37,GO:0005576; GO:0005796; GO:0005886
evm.TU.HiC_scaffold_95.114,GO:0003964
evm.TU.HiC_scaffold_104.124,GO:0003964
evm.TU.HiC_scaffold_50.186,GO:0001656; GO:0001657; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0007156; GO:0007411; GO:0007417; GO:0007420; GO:0008046; GO:0009986; GO:0016021; GO:0016199; GO:0021510; GO:0021891; GO:0030673; GO:0031290; GO:0032870; GO:0035481; GO:0035904; GO:0042802; GO:0050772; GO:0050925; GO:0051964; GO:0060412; GO:0061364; GO:0070062
evm.TU.HiC_scaffold_16.202,GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_19.34,GO:0000932; GO:0003723; GO:0003779; GO:0005521; GO:0005634; GO:0005635; GO:0005640; GO:0005654; GO:0005730; GO:0005737; GO:0005794; GO:0005856; GO:0006997; GO:0007030; GO:0007283; GO:0016021; GO:0019899; GO:0030017; GO:0031965; GO:0034993; GO:0042692; GO:0042802; GO:0042803; GO:0045211; GO:0051015; GO:0090292; GO:0140444
evm.TU.HiC_scaffold_51.86,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_20.40,GO:0004100; GO:0005886; GO:0006031; GO:0016021; GO:0030428; GO:0061063; GO:0071944
evm.TU.HiC_scaffold_4.164,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007449; GO:0007469; GO:0007479; GO:0007480; GO:0007485; GO:0007487; GO:0008587; GO:0010092; GO:0010629; GO:0016319; GO:0035114; GO:0035215; GO:0045893; GO:0048264; GO:0048728
evm.TU.HiC_scaffold_20.189,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.198,GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005737; GO:0006310; GO:0015074; GO:0046872
evm.TU.HiC_scaffold_3.25,GO:0001822; GO:0005794; GO:0006886; GO:0007368; GO:0007507; GO:0016192; GO:0019901; GO:0030118; GO:0030131; GO:0030276; GO:0030665; GO:0048268
evm.TU.HiC_scaffold_104.133,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_51.23,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_50.254,GO:0003964
evm.TU.HiC_scaffold_62.189,GO:0000978; GO:0001227; GO:0004879; GO:0005634; GO:0005737; GO:0006357; GO:0007270; GO:0007419; GO:0007462; GO:0007464; GO:0007503; GO:0007507; GO:0007510; GO:0007601; GO:0008270; GO:0014019; GO:0021782; GO:0030154; GO:0042331; GO:0042803; GO:0045202; GO:0046530; GO:0046982; GO:0048856; GO:0061331
evm.TU.HiC_scaffold_69.285,GO:0003964
evm.TU.HiC_scaffold_42.51,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_65.215,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.443,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.11,GO:0000122; GO:0000981; GO:0003682; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0016055; GO:0045892; GO:0090090; GO:0140297; GO:1990830; GO:1990907
evm.TU.HiC_scaffold_88.10,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_50.75,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_65.293,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_77.15,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_62.99,GO:0000978; GO:0001227; GO:0004879; GO:0005634; GO:0005737; GO:0006357; GO:0007270; GO:0007419; GO:0007462; GO:0007464; GO:0007503; GO:0007507; GO:0007510; GO:0007601; GO:0008270; GO:0010883; GO:0014019; GO:0021782; GO:0030154; GO:0042331; GO:0042593; GO:0042803; GO:0045202; GO:0046530; GO:0046982; GO:0048856; GO:0055088; GO:0061331
evm.TU.HiC_scaffold_56.470,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_39.70,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_84.216,GO:0003964
evm.TU.HiC_scaffold_81.353,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.121,GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0006397; GO:0008380; GO:0043484; GO:1990904
evm.TU.HiC_scaffold_29.285,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_42.205,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.428,GO:0003964
evm.TU.HiC_scaffold_77.86,GO:0003964
evm.TU.HiC_scaffold_91.65,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_16.7,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_74.151,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_10.59,GO:0005938; GO:0032154; GO:0046872
evm.TU.HiC_scaffold_95.272,GO:0003964
evm.TU.HiC_scaffold_76.314,GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_69.1,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_58.161,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_43.21,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_92.115,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_84.32,GO:0003964
evm.TU.HiC_scaffold_82.266,GO:0004842; GO:0005737; GO:0005815; GO:0007219; GO:0008270
evm.TU.HiC_scaffold_15.274,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_104.318,GO:0005654
evm.TU.HiC_scaffold_55.137,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_28.18,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.609,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_69.210,GO:0003964
evm.TU.HiC_scaffold_15.297,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_52.74,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_54.94,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_64.119,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_54.213,GO:0003964
evm.TU.HiC_scaffold_15.263,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_28.8,GO:0001764; GO:0004672; GO:0004692; GO:0005246; GO:0005524; GO:0005737; GO:0005794; GO:0005829; GO:0005886; GO:0006468; GO:0007165; GO:0016358; GO:0019934; GO:0030036; GO:0030553; GO:0030900; GO:0042802; GO:0043087; GO:0060087; GO:0090331; GO:1904706; GO:1904753
evm.TU.HiC_scaffold_72.160,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_51.90,GO:0003964
evm.TU.HiC_scaffold_65.288,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_21.56,GO:0003723; GO:0005730; GO:0042274
evm.TU.HiC_scaffold_101.55,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_8.145,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_8.127,GO:0003964
evm.TU.HiC_scaffold_104.88,GO:0006357; GO:0032044; GO:0032784
evm.TU.HiC_scaffold_104.174,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_59.208,GO:0001656; GO:0001657; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0007156; GO:0007411; GO:0007420; GO:0008046; GO:0009986; GO:0016021; GO:0016199; GO:0021891; GO:0030673; GO:0031290; GO:0035481; GO:0035904; GO:0042802; GO:0050772; GO:0050925; GO:0060412
evm.TU.HiC_scaffold_104.286,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_74.319,GO:0000139; GO:0002052; GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005844; GO:0006417; GO:0007279; GO:0007281; GO:0007288; GO:0007294; GO:0007310; GO:0007349; GO:0007409; GO:0007411; GO:0007413; GO:0007417; GO:0007420; GO:0007528; GO:0007601; GO:0007614; GO:0007616; GO:0007623; GO:0007625; GO:0008049; GO:0008089; GO:0008306; GO:0008344; GO:0008345; GO:0008355; GO:0009794; GO:0010494; GO:0010608; GO:0010629; GO:0014069; GO:0016020; GO:0016319; GO:0016322; GO:0016442; GO:0017148; GO:0017151; GO:0030424; GO:0030517; GO:0031047; GO:0031507; GO:0032838; GO:0035176; GO:0036464; GO:0040011; GO:0042048; GO:0042127; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0043068; GO:0043186; GO:0043197; GO:0043204; GO:0043488; GO:0043621; GO:0045182; GO:0045448; GO:0045475; GO:0045727; GO:0045886; GO:0046627; GO:0046959; GO:0048134; GO:0048621; GO:0048812; GO:0048813; GO:0048814; GO:0050774; GO:0050802; GO:0050807; GO:0050808; GO:0050976; GO:0051028; GO:0051823; GO:0051964; GO:0060998; GO:0070142; GO:0071598; GO:0072375; GO:0072553; GO:0090328; GO:0097091; GO:0098793; GO:0098883; GO:0099578; GO:1900073; GO:1900364; GO:1904115; GO:1905244; GO:1990124; GO:1990247; GO:1990834; GO:2000647
evm.TU.HiC_scaffold_21.154,GO:0000122; GO:0000977; GO:0000981; GO:0001228; GO:0001655; GO:0001656; GO:0001823; GO:0002062; GO:0005634; GO:0006357; GO:0008284; GO:0009792; GO:0010628; GO:0030154; GO:0030501; GO:0033687; GO:0035115; GO:0035116; GO:0036023; GO:0042474; GO:0042476; GO:0042733; GO:0043565; GO:0045893; GO:0045944; GO:0046872; GO:0048704; GO:0048793; GO:0050679; GO:0060021; GO:0060272; GO:0060322; GO:0060349; GO:0061029; GO:0072498; GO:1990837; GO:2000543
evm.TU.HiC_scaffold_12.77,GO:0003677; GO:0003729; GO:0005634; GO:0005737; GO:0090263; GO:1990904
evm.TU.HiC_scaffold_84.128,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_41.178,GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0021762; GO:0046872
evm.TU.HiC_scaffold_36.19,GO:0000278; GO:0005680; GO:0007113; GO:0031145; GO:0051301; GO:0070979; GO:2000736
evm.TU.HiC_scaffold_52.65,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_86.145,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.36,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_27.156,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_7.107,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_72.153,GO:0003964
evm.TU.HiC_scaffold_28.40,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_83.63,GO:0000086; GO:0000122; GO:0000278; GO:0000281; GO:0000776; GO:0001556; GO:0001578; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0006468; GO:0007095; GO:0007098; GO:0008017; GO:0019901; GO:0030496; GO:0043066; GO:0051233; GO:0071168; GO:0106310; GO:0106311; GO:1904668
evm.TU.HiC_scaffold_61.11,GO:0003964
evm.TU.HiC_scaffold_99.40,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.332,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_92.276,GO:0003779; GO:0005509; GO:0005546; GO:0005634; GO:0005737; GO:0007527; GO:0008154; GO:0010004; GO:0015629; GO:0030239; GO:0051014; GO:0051015; GO:0051016
evm.TU.HiC_scaffold_67.144,GO:0003964; GO:0006313
