Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Chondroitin Sulfate Biosynthesis	1.48E+00	2.523573073	7.92E-01	"B3GAT1,B3GAT3,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS3ST4,NDST1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,XYLT1"
Maturity Onset Diabetes of Young (MODY) Signaling	1.55E+00		8.33E-01	"ABCC9,APOD,APPL1,BLK,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CEL,EP300,GAPDH,NFKB1,OGDH,PDX1"
Colanic Acid Building Blocks Biosynthesis	1.57E+00	2.529822128	9.09E-01	"GALE,GALK1,GFUS,GMDS,GMPPA,GMPPB,GPI,PMM1,UGDH,UGP2"
Dopamine Degradation	1.57E+00	1.897366596	9.09E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX,Sult1a1,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Isoleucine Degradation I	1.57E+00	1.889822365	9.09E-01	"ACAA2,ACAD8,ACAT2,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4"
Aryl Hydrocarbon Receptor Signaling	1.68E+00	0.25819889	7.40E-01	"ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,ATR,CCNA2,CCND2,CCNE1,CDKN1B,CHEK1,Cyp3a25 (includes others),CYP3A5,CYP3A7,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MCM7,MGST3,NCOA2,NCOA7,NFIC,NFKB1,POLA1,SMARCA4,SP1"
BAG2 Signaling Pathway	1.79E+00	-0.277350098	7.56E-01	"ATXN3,CHRNA7,HSPA1L,HSPA5,HSPA8,HSPA9,MAPKAPK2,NFKB1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSME3,PSME4,SP1"
FAT10 Signaling Pathway	1.84E+00	0	7.88E-01	"PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSME3,PSME4,SQSTM1,UBA1"
Protein Ubiquitination Pathway	1.91E+00		6.89E-01	"AMFR,ANAPC1,ANAPC2,BAP1,BIRC6,CDC20,CRYAB,DNAJB11,DNAJB12,DNAJB4,DNAJB9,DNAJC1,DNAJC11,DNAJC12,DNAJC14,DNAJC19,DNAJC25,DNAJC3,DNAJC5,FZR1,HSPA12A,HSPA12B,HSPA1L,HSPA5,HSPA8,HSPA9,HSPD1,MED20,ODF1,PAN2,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,RBX1,RPS27A,SACS,SKP1,SMO,SMURF2,THOP1,TRAP1,UBA1,UBA52,UBE2A,UBE2E3,UBE2G2,UBE2H,UBE2J1,UBE2M,UBE2O,UBE2Q2,UBE2R2,UBE2V1,UBE2W,UBE3A,UBE3B,UBE4A,UBE4B,UBR1,UBR2,UCHL3,USO1,USP10,USP24,USP32,USP33,USP39,USP43,USP47,USP5,USP54,USP9X"
Valine Degradation I	1.96E+00	3.16227766	9.23E-01	"ABAT,ACAD8,ALDH6A1,BCKDHA,DBT,DLD,ECHDC3,ECHS1,HADHA,HADHB,HIBCH,HSD17B4"
Coronavirus Pathogenesis Pathway	2.01E+00	-4.024922359	7.38E-01	"ACE,ATP6V1A,CCNE1,CTSL,DPP9,E2F2,EEF1A2,EIF2A,EIF2AK3,EP300,FURIN,HDAC2,HDAC6,HDAC7,HIF1A,KPNB1,MAP2K4,NFKB1,NPC1,NUP98,PA2G4,PIKFYVE,RAB7A,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,SMAD4,TBK1,TGFBR1,TLR3,TNPO2,TOMM70"
Glutathione Redox Reactions I	2.05E+00	3	1.00E+00	"GPX1,GPX2,GPX4,GPX6,GPX7,GSTK1,GSTT1,MGST3,PRDX6"
Xenobiotic Metabolism AHR Signaling Pathway	2.21E+00	3.674234614	8.28E-01	"ABCG2,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MGST3,NCOA2,NFKB1,UGT1A9 (includes others)"
Glycolysis I	2.28E+00	2.529822128	1.00E+00	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,GPI,PFKP,PGAM2,PGK1,TPI1"
Coronavirus Replication Pathway	2.39E+00	2.683281573	8.70E-01	"ACE,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,CTSL,DDX1,GSK3B,PI4KB,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2A,TUBB2B,TUBB4A"
Gluconeogenesis I	2.51E+00	3.31662479	1.00E+00	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,GPI,MDH1,MDH2,ME3,PGAM2,PGK1"
Glutathione-mediated Detoxification	2.51E+00	2.529822128	1.00E+00	"ANPEP,GGH,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HPGDS,MGST3"
TCA Cycle II (Eukaryotic)	2.77E+00	4	9.41E-01	"ACO2,CS,DHTKD1,DLD,DLST,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,OGDH,SDHA,SDHB,SUCLA2,SUCLG1"
EIF2 Signaling	2.89E+00	3.464101615	7.36E-01	"ACTC1,AGO1,AGO3,EIF2A,EIF2AK2,EIF2AK3,EIF2AK4,EIF2B4,EIF2S2,EIF3B,EIF3D,EIF3F,EIF3H,EIF4A3,EIF4G1,EIF5,EIF5B,GSK3B,HSPA5,IGF1R,MAP2K1,MRAS,PDPK1,PIK3C2B,PIK3R3,PPP1CA,PPP1CC,RALA,RASD2,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL21,RPL23,RPL24,RPL27,RPL28,RPL3,RPL30,RPL32,RPL35,RPL35A,RPL38,RPL39,RPL5,RPL7,RPL7A,RPL8,RPL9,RPLP0,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,SREBF1,TRIB3,UBA52,WARS1"
Fatty Acid β-oxidation I	2.98E+00	2.840187787	9.44E-01	"ACAA2,ACADM,ACSBG1,ACSBG2,ACSF2,ACSL6,ECHDC3,ECHS1,ECI2,HADH,HADHA,HADHB,HSD17B10,HSD17B4,IVD,SCP2,SLC27A4"
Mitochondrial Dysfunction	3.63E+00		8.14E-01	"ACO2,AIFM1,APP,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,BACE1,CAT,COX15,CYC1,DMAC2L,FURIN,GPD2,GPX4,GPX7,HSD17B10,MAP2K4,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,OGDH,PDHA1,PRDX3,PRKN,SDHA,SDHB,SOD2,UQCRC2,UQCRFS1,UQCRQ,VDAC2"
Sirtuin Signaling Pathway	3.76E+00	-1.83829006	7.59E-01	"ABCA1,ACADL,ADAM10,APEX1,APP,ARG2,ARNTL,ATG101,ATG14,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CLOCK,CYC1,DOT1L,G6PD,GABARAPL1,GLUD1,GOT2,GSK3B,HIF1A,HSF1,MAP1LC3A,MAPK15,NAMPT,NBN,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PARP1,PDHA1,PDK1,PGAM2,PGK1,POLR1A,POLR1C,PPID,RPTOR,SDHA,SDHB,SF3A1,SIRT1,SIRT5,SIRT6,SIRT7,SLC25A5,SLC2A1,SOD2,SP1,SREBF1,TIMM17A,TIMM44,TIMM9,TOMM40,TOMM70,TSPO,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,UQCRC2,UQCRFS1,VDAC2,XPC,XRCC5,XRCC6"
LPS/IL-1 Mediated Inhibition of RXR Function	4.56E+00	-2.667891875	8.10E-01	"ABCA1,ABCB1,ABCC2,ABCC4,ABCG1,ACOX1,ACOX3,ACSBG1,ACSBG2,ACSF2,ACSL6,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAT,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CPT2,CYP2A6 (includes others),Cyp2b13/Cyp2b9,CYP2B6,CYP2J2,Cyp2j9,CYP2R1,CYP2U1,CYP3A5,CYP3A7,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HMGCS1,HS3ST4,MAP2K4,MAP2K7,MGST3,NDST1,NR5A2,PAPSS2,SCARB1,SLC27A4,SMOX,SREBF1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,XPO1"
Oxidative Phosphorylation	5.30E+00	5.567764363	9.41E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,COX15,CYC1,DMAC2L,ENOX1,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,SDHA,SDHB,UQCRC2,UQCRFS1,UQCRQ"
