© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Low
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Low
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401804

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Low
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
creatine kinase	group	 	3	 	 	0.120	1.30E-05	1.02E-02	Akt,AMPK,Ap1,creatine,creatine kinase,EIF4EBP1,EZR,Gsk3,Jnk,MAP3K1,MAP4K4,MAPK8,MAPK9,MTOR,RPTOR	ACAA2,ACE,ACLY,ADARB1,AKR1B1,ALDH4A1,ATP5F1A,ATP5PB,CALM1 (includes others),CAT,CCNA2,CDK1,COL2A1,COPS6,CS,CYC1,CYP2A6 (includes others),DLST,DNMT1,ENO1,ETFA,GALNT10,GAPDH,GHITM,GLUL,GRHPR,GSTM5,HADHA,HGSNAT,HSPG2,IDH3A,KIRREL1,L1CAM,LOXL3,MDH1,MDH2,MRC1,MTTP,MUC4,NDUFB8,NDUFS1,NOTCH2,NPC1,PCNA,PGM1,PHYH,PLIN2,PMM1,PPIB,PXMP2,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,SC5D,SCP2,SLC8A2,SND1,STT3A,STT3B,SUCLG1,TPI1,TRIB3,TUSC3,TYMS,UQCRFS1,YBX1	69 (15)	14	D-glucose,glycerol,pravastatin	2-hydroxyestradiol,genistein,ochratoxin A,sirolimus	 	 	 	 	 	 	 	
STAT6 decoy ODN	chemical reagent	 	2	 	biased	-1.976	1.40E-05	2.20E-03	MAOA,PPARG,STAT6 decoy ODN	ACAA2,ACLY,ACOX1,ATP5PO,BDH1,CAT,CCN1,CCND1,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,HADHA,HTR1A,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,TGFBR1,TRIB3,VNN1	31 (3)	2	 	 	 	 	PPARG	 	 	 	 	
FH535	chemical reagent	 	2	Inhibited	biased	-2.364	1.48E-05	9.50E-03	CTNNB1,FH535,PPARD,PPARG	ACAA2,ACADL,ACLY,ACOX1,ACTC1,ALDH2,BDH1,CAT,CCNA2,CDK1,CLEC4F,COL2A1,CORIN,CS,CTSF,CTSL,CYC1,CYP2A6 (includes others),CYP4B1,ECH1,ENO1,EPHX1,FBP1,FEN1,GLUL,GOT2,HADHA,HHEX,IDH1,ILF3,KYAT1,L1CAM,LMX1B,MCM7,MDH1,MRC1,MTTP,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NPEPPS,NR5A2,NSF,PCNA,PEPD,PGK1,PGM1,PLIN4,PMM1,RGN,RPSA,SMS,SORD,TGFBR1,TMEM120A,TRIB3,VNN1	58 (4)	3	 	 	 	 	PPARD,PPARG	 	 	 	 	
SLC6A19	transporter	-0.189	3	 	 	-1.871	1.49E-05	1.01E-02	Akt,ATF4,EIF2A,PPARG,RPS6,SLC6A19,Srebp	A2M,AARS1,ACAA2,ACLY,ACOX1,ATP5F1A,ATP5PO,BDH1,CAT,CCND1,CDK1,COPS6,CORIN,CS,CTH,CTSL,CYP4B1,EPHX1,GALNT10,GAPDH,GARS1,GHITM,HADHA,HGSNAT,HSPG2,IDH1,KIRREL1,L1CAM,LHCGR,MCM7,MDH1,MRC1,MTTP,NAPA,NDUFB8,NOTCH2,NPC1,NPEPPS,NSF,PCNA,PEPD,PGD,PLIN2,PLIN4,PMM1,PRKN,RPSA,SOD2,STT3A,STT3B,TGFBR1,TRIB3,TUSC3,TYMS,UQCRC2,VNN1	56 (7)	4	sirolimus	 	 	 	 	 	 	 	 	
gliquidone	chemical drug	 	2	Activated	biased	2.556	1.68E-05	1.50E-03	ABCC8,gliquidone,PPARG	ACAA2,ACLY,ACOX1,ATP5PO,BDH1,CAT,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,GPX2,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,SOD2,TGFBR1,TRIB3,VNN1	30 (3)	2	 	 	 	PPARG	ABCC8	 	 	 	 	
meloxicam	chemical drug	 	2	Inhibited	 	-2.940	1.71E-05	1.43E-02	ABCB1,CTNNB1,cyclooxygenase,DRD2,meloxicam,PPARG,PTGS1,PTGS2	ACAA2,ACADL,ACBD5,ACLY,ACOX1,ACTC1,ANGPT1,BDH1,CAMK2D,CAT,CCNA2,CCND1,COL2A1,CORIN,CS,CTSF,CTSL,CYC1,CYP2A6 (includes others),CYP4B1,EPHX1,FEN1,GLUL,HADHA,HHEX,IDH1,ILF3,L1CAM,LMX1B,MCM7,MDH1,MRC1,MTTP,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NPEPPS,NR5A2,NSF,PAK1,PCNA,PCSK2,PEPD,PGK1,PGM1,PLIN4,PMM1,PYGB,RGN,RPSA,SMS,SUPT5H,TGFBR1,TRIB3,VNN1	56 (8)	7	 	 	 	 	IDO,PPARG	 	 	 	 	
ZNF423	transcription regulator	0.176	2	 	 	1.616	1.74E-05	2.40E-03	PPARG,SMAD1,ZNF423	ACAA2,ACLY,ACOX1,ALPL,ATP5PO,BDH1,CAT,COL2A1,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,HADHA,HHEX,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,TGFBR1,TRIB3,VNN1	31 (3)	2	PNPLA2,RXRA	 	 	D-glucose,PPARG	 	 	 	 	 	
tat-psi-delta-RACK	chemical reagent	 	1	Activated	biased	3.000	1.77E-05	5.00E-04	tat-psi-delta-RACK	ATP5F1A,ATP5F1B,CS,NDUFV2,NIPSNAP1,PDHA1,SLC25A3,SLC25A5,UQCRC2	9 (1)	1	 	 	 	 	 	 	 	 	 	
LEP	growth factor	 	1	 	 	1.414	1.78E-05	1.30E-03	LEP	ACE,ACLY,ACOX1,ASL,ATP5F1A,ATP5PB,CAT,CCN1,CCND1,CEL,COL2A1,CTSL,CYP3A5,ECH1,GAPDH,GOT2,GPX1,IDH1,KIF3B,LIPA,MLX,NOTCH2,NPR1,PCNA,PCSK2,PLIN2,SC5D,SCP2,SLC13A2,SLC25A5,SOD2,SORD	32 (1)	1	aurothioglucose,CEBPA,CEBPD,CIDEC,GATM,GFPT1,INPP5K,NCOR2,SIK3,SIRT1	atorvastatin,bezafibrate,nebivolol,NR4A1,PER1,pioglitazone,pirinixic acid,PNPLA2,polyunsaturated fatty acids,SAT1,sirolimus,succinic acid,telmisartan	 	ACE,ACOX1,bilirubin,BIRC5,FAAH,FOS,FSH,GCK,GPX1,Lh,NAMPT,PLAT,PPARA,PPARGC1A,PRDM16,RORC,SELENOP,SIRT	ELOVL5,FOXO3,glycerol,HMGCR,lipid,MLXIPL,steroid,STK11	 	 	 	 	
FOXO4	transcription regulator	 	2	 	 	-0.943	1.98E-05	2.81E-02	26s Proteasome,Akt,CDKN1A,FOXO4,HIF1A,SIRT1,TCF	A2M,ACE,ACLY,ADARB2,ALDOA,ALDOC,ANGPT1,ATP5F1A,ATP5PO,AURKB,CAT,CCN1,CCND1,CLCA1,COL2A1,COPS6,CTSF,CYC1,ECE1,EIF2A,ENO1,EP300,ERGIC1,FGFR1,GALNT10,GAPDH,GATA4,GLB1,GSTM4,GSTM5,Gstm6,H2AZ1,HGSNAT,HSPG2,ITGB2,KIRREL1,L1CAM,LAMC1,LHCGR,MCM4,MCM5,NDUFA10,NDUFS1,NDUFS2,NOTCH2,NPC1,PARP1,PCSK2,PDHA1,PDIA4,PGK1,PSMC2,PTPA,RASSF1,RET,RRM1,SCX,SLC7A10,SNRNP70,SOD2,STT3A,STT3B,TBX5,TMPRSS6,TPI1,TUSC3,TYMS,UQCRC2,UQCRFS1,XPC,YBX1,ZNF296	72 (7)	7	 	RALGPS1	 	FDFT1,NAD+,NAMPT,RICTOR,TXNIP	COL4A2,DNAJC3,ELOVL5,HMGCR	 	 	 	 	
RARG	ligand-dependent nuclear receptor	 	2	Inhibited	biased	-2.305	2.08E-05	4.30E-02	Ap1,CEBPB,CTNNB1,FOS,JUN,RARG,YAP1	A2M,ACADL,ACTC1,AP3D1,ASL,ATP5PO,AURKB,CALM1 (includes others),CCN1,CDK1,COL2A1,CTH,CTSC,CTSF,CTSL,CYC1,CYP2A6 (includes others),DNMT1,ENO1,ENOX1,FEN1,FEZ2,FSHR,FSTL1,GAPDH,GATA4,GLUL,HADHA,HHEX,HSD17B4,ILF3,ITGB2,L1CAM,LAMC1,LGMN,LHCGR,LMX1B,MCM3,MCM4,MCM6,MCM7,MRC1,NASP,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NIPSNAP1,NOP56,NR5A2,NUBP1,NUDT21,PAICS,PGAM2,PGK1,PGM1,PLIN2,PRDX4,RFC2,RGN,RORA,RPL39,RPL9,RPLP0,RPS18,RPS24,RPS7,RPS9,RRM1,SMS,SNRNP70,SNRPN,SOD2,SSRP1,SULT1E1,TARBP2,TGFBI,TGFBR1,TRAPPC3,TRIB3,TYMS,VCL,XPO5	83 (7)	7	adapalene,MYC,ZBTB16	 	 	NR2F1,SLC16A2	 	 	 	 	 	
GCKR	other	 	2	 	 	-0.816	2.24E-05	1.74E-02	D-glucose,GCK,GCKR,Jnk	A2M,ACAA2,ACADL,ACLY,ACOX1,AKR1B1,ALDOA,ALDOC,ATP5F1A,ATP5F1C,CAT,CBR3,CDK1,COL2A1,CORIN,CTH,DNMT1,EIF2A,ENO1,EP300,FBP1,FH,GAPDH,GATA4,GLUL,HDAC2,ITGA8,LAMC1,LRP1,MIOX,MRC1,NDUFB9,NPHS1,PARP1,PCNA,PCSK2,PDIA4,PGK1,PGM1,PPIB,PRDX3,PRDX6,PYCR1,RAB3B,SEPHS2,SIRT7,SLC25A5,SOD2,SRM,SSR1,TBP,TPI1,UQCRC2,VCL	54 (4)	3	 	 	 	 	D-glucose,GCK	 	 	 	 	
INSIG1	other	 	2	Inhibited	biased	-3.157	2.49E-05	3.20E-03	HMGCR,HSPA5,INSIG1,SREBF1,SREBF2,Srebp	ACAA2,ACLY,ALDOA,ALDOC,CAP2,CCN1,CTH,EIF2A,GATA4,GLB1,Gstm6,HADHA,IDH1,LHCGR,LIPA,LRP1,MCM6,MIOX,MRC1,MTTP,NDUFS2,NPC1,P4HB,PGD,PLIN2,SC5D,SMPD1,TRIB3,VNN1	29 (6)	6	bezafibrate,hexarelin,INSR,isoquercitrin,NR1I2,PDX1,pirinixic acid,PPARA,PPARGC1A,RXRA	INSIG2,MFSD2A,mir-122,SLC13A1	 	 	FDFT1,HMGCR,LPCAT3,MLXIPL,Srebp,STARD4	 	 	 	 	
25-hydroxycholesterol	chemical reagent	 	2	 	 	0.000	2.94E-05	1.15E-02	25-hydroxycholesterol,Akt,CETP,EIF2S1,HMGCR,Nr1h,NR1H2,NR1H3,NR5A1,PRKCE,SREBF2	A2M,ACAA2,ACADL,ACE,ACLY,ACOX1,ALDOC,ARG2,ATP5F1A,CAT,CCN1,CCND1,CDK1,COPS6,CYP3A7-CYP3A51P,ECE1,FBP1,FSHR,GALNT10,GPX1,GSTM5,HGSNAT,HSD17B4,HSPG2,IDH1,KIRREL1,L1CAM,LHCGR,LIPA,LRP1,MCM6,MRC1,NDUFB8,NOTCH2,NPC1,P4HB,PCNA,PDIA4,PLIN2,PRKN,RGN,SC5D,SOD2,STT3A,STT3B,TRIB3,TUSC3,TYMS,UQCRC2,VNN1	50 (11)	11	 	 	 	FOS,lipid,NR1H3,NR4A1	FDFT1,HMGCR,MYC,SREBF1,STARD4	 	 	 	 	
Hbb-b1	transporter	 	1	Activated	biased	2.714	2.95E-05	6.00E-04	Hbb-b1	ATP5F1C,ATP5PO,CYC1,NDUFA7,NDUFA9,NDUFB8,NDUFB9,NDUFS7,NDUFV2,RET,UQCRC2	11 (1)	1	PAX8	PPARD	 	COX6A2,NDUFV1	bilirubin	 	 	 	 	
tauroursodeoxycholic acid	chemical - endogenous mammalian	 	2	Activated	 	3.046	3.02E-05	2.58E-02	Akt,AKT1,AMPK,caspase,ERK1/2,FYN,NR1H4,NR1I2,PRKCA,tauroursodeoxycholic acid	A2M,ACE,ACOX1,ALDH3A2,ALPL,ANPEP,ATP1A3,ATP5F1A,CCN1,CDK1,Ces1b/Ces1c,COL2A1,COPS6,CTH,CTSC,CYP2A6 (includes others),ECE1,ENO1,EP300,FSTL1,GALNT10,GBA,GCSH,GLUL,GOT2,GPX1,GSTM3,Gstm6,GUSB,HGSNAT,HSPG2,IDH3A,KIRREL1,L1CAM,LHCGR,MDH1,NDUFB8,NOTCH2,NPC1,PDIA4,PGD,PGM1,PIPOX,RORA,SERPINC1,SOD2,STT3A,STT3B,TBP,TGFBI,TPI1,TUSC3,TYMS,UQCRC2,VCP,VNN1,YBX1	57 (10)	9	 	 	 	NR1I2	lipid	 	 	 	 	
PLIN5	other	 	2	 	 	1.667	3.11E-05	7.90E-03	Nr1h,PLIN5,PPARG	ACAA2,ACADL,ACE,ACLY,ACOX1,ARG2,ATP5PO,BDH1,CAT,CORIN,CS,CTSL,CYP4B1,ECE1,EPHX1,ESD,GAPDH,GPX4,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NR5A2,NSF,PEPD,PLIN2,PLIN4,PMM1,RGN,RPSA,TGFBR1,TRIB3,VNN1	36 (3)	3	gamma-linolenic acid,linoleic acid,pirinixic acid,vaccenic acid	 	 	FABP1,NQO1,SREBF1	ABHD5,ACOX1,PPARGC1B	 	 	 	 	
butylbenzyl phthalate	chemical toxicant	 	2	Activated	 	3.250	3.20E-05	1.42E-02	ACOX1,AHR,butylbenzyl phthalate,CREB1,CYP1A1,CYP1A2,PPARG	A2M,ACAA2,ACADL,ACLY,ACOX1,ALDH2,ALDH3A2,ALDOA,ARG2,ATP5PO,BDH1,BRD9,CA10,CBR3,CCN1,CCNA2,CDK1,CLCA1,CORIN,CS,CTBS,CTSL,Cyp3a25 (includes others),CYP4B1,ENO1,EPHX1,ESD,ETHE1,FSHR,GAPDH,GPX2,GPX4,GRIK2,GSTM3,GSTM5,HADHA,IDH1,KYAT1,LHCGR,MCM5,MCM6,MCM7,MCTP1,MDH1,MRC1,MTTP,NPEPPS,NPTX1,NSF,PCNA,PEPD,PIPOX,PLIN4,PMM1,PXMP2,RAD54L,RGN,ROBO1,RPL12,RPS24,RPSA,SLC8A2,SMS,SOD2,TGFBI,TGFBR1,THOP1,VCL,VNN1	69 (7)	7	 	 	 	ACOX1,MYC,PPARG	 	 	 	 	 	
ALDH1A3	enzyme	0.069	2	Activated	 	2.840	3.48E-05	3.00E-04	ALDH1A3,PKM	ACLY,ACOX1,ALDOA,CCND1,ENO1,FBP1,FH,GAPDH,NDUFB8,PDHA1,PGAM2,PGLS,RRM1,TGFBR1,UQCRC2	15 (2)	2	metribolone,STAT3	miR-9-5p (and other miRNAs w/seed CUUUGGU),torin1	 	PKM	 	 	 	 	 	
3-mercaptopicolinic acid	chemical drug	 	3	 	 	-1.820	3.61E-05	2.13E-02	3-mercaptopicolinic acid,D-glucose,G6PC1,PEPCK,PRKAA	ACAA2,ACADL,ACLY,ADARB1,AKR1B1,ALDOA,ALDOC,CAT,CBR3,CCND1,CDK1,COL2A1,CORIN,CTH,EIF2A,ENO1,EP300,FBP1,GAPDH,GATA4,GLUL,GOT2,HDAC2,ITGA8,LAMC1,LRP1,MIOX,NDUFB9,NPHS1,PARP1,PCNA,PCSK2,PDIA4,PGK1,PGM1,PPIB,PRDX3,PRDX6,PYCR1,RAB3B,SEPHS2,SIRT7,SLC25A5,SOD2,SRM,SSR1,TPI1,UQCRC2,VCL,XPC,YBX1	51 (5)	2	 	 	 	 	 	 	 	 	 	
GW 4064	chemical toxicant	 	2	 	 	-0.372	3.62E-05	3.94E-02	Akt,AKT1,ESRRA,ESRRG,GW 4064,MAPK8,MAPK9,NR1H4,SRC,YAP1	A2M,ACLY,ACOX1,ACTG1,ADARB1,ALDOC,ANGPT1,ANPEP,ATP5F1A,ATP5F1B,AURKB,CAT,CCN1,CCNA2,CDK1,Ces1b/Ces1c,CKM,COPS6,CTSC,CYP3A5,DLST,DNMT1,EP300,FH,FSHR,FSTL1,GALNT10,GCSH,GOT2,GPX1,HADHA,HDAC7,HGSNAT,HSD17B4,HSPG2,ITGB2,KIRREL1,L1CAM,LHCGR,LIPA,MCM3,MDH2,MRC1,NDUFB8,NOTCH2,NPC1,NR5A2,PCNA,PDHA1,PGK1,PGM1,PLIN2,RRM1,SERPINC1,SPRED1,STT3A,STT3B,SUCLG1,TGFBI,TGFBR1,TRIB3,TUSC3,UQCRC2,VCL,VCP	65 (10)	10	 	 	 	ESRRA,ESRRG,NR1I2,PPARA,PPARGC1A,SLC13A1	 	 	 	 	 	
PER1	transcription regulator	 	3	Inhibited	biased	-2.414	3.81E-05	4.70E-03	PER1,PER3,PPARG	ACAA2,ACLY,ACOX1,ATP5PO,BDH1,CAT,CCND1,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,TGFBR1,TRIB3,VNN1	29 (3)	2	Fgf,Lh,SIRT1	genistein,L-triiodothyronine,NFIL3,RB1	 	 	CCNE1,LEP	 	 	 	 	
UGDH	enzyme	0.465	2	Inhibited	biased	-2.043	3.81E-05	3.20E-03	PPARG,UGDH	ACAA2,ACLY,ACOX1,ATP5PO,BCAN,BDH1,CAT,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,TGFBR1,TRIB3,VNN1	29 (2)	2	bardoxolone,metribolone	ammonium	 	 	PPARG	 	 	 	 	
nitrolinoleate	chemical - endogenous mammalian	 	2	Activated	biased	2.043	3.81E-05	3.00E-03	GSTA4,nitrolinoleate,PPARG	ACAA2,ACLY,ACOX1,ATP5PO,BDH1,CAT,CDK1,CORIN,CS,CTSL,CYP4B1,EPHX1,GAPDH,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PEPD,PLIN2,PLIN4,PMM1,RPSA,TGFBR1,TRIB3,VNN1	29 (3)	2	 	 	 	PPARG	 	 	 	 	 	
T3D-959	chemical drug	 	2	Activated	biased	2.343	4.27E-05	4.10E-03	PPARD,PPARG,T3D-959	ACAA2,ACADL,ACLY,ACOX1,ALDH2,ATP5PO,BDH1,CAT,CCND1,CDK1,CLEC4F,CORIN,CS,CTSL,CYP4B1,ECH1,ENO1,EPHX1,FBP1,GAPDH,GOT2,HADHA,IDH1,KYAT1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NSF,PCNA,PEPD,PLIN2,PLIN4,PMM1,RPSA,SORD,TGFBR1,TMEM120A,TRIB3,VNN1	41 (3)	2	 	 	 	PPARD,PPARG	 	 	 	 	 	
MALAT1	other	 	2	 	 	-0.384	4.51E-05	1.80E-02	Akt,FOXP3,HIF1A,MALAT1,MTOR,PI3K (family),SMAD2	A2M,ACADL,ACE,ACLY,AKR1B1,ALDOA,ALDOC,ALPL,ATP5F1A,ATP5PB,ATP5PO,CAT,CCN1,CCND1,CDK1,COPS6,CS,CYC1,ECE1,ENO1,ERGIC1,ETFA,FEN1,GALNT10,GAPDH,GSTM5,HGSNAT,HHEX,HSPG2,KIRREL1,L1CAM,LHCGR,MDH1,MDH2,MUC4,NDUFA10,NDUFS1,NDUFS2,NOTCH2,NPC1,PDHA1,PGK1,PPIB,PYGB,RASSF1,RET,RPL12,RPL23,RPL32,RPS11,RPS18,SLC8A2,SND1,STT3A,STT3B,TBX5,TMPRSS6,TPI1,TUSC3,TYMS,UQCRC2	61 (7)	6	 	 	 	 	MTOR	 	 	 	 	
GCK	kinase	 	2	 	 	1.753	4.51E-05	3.18E-02	2-deoxyglucose,D-glucose,GCK,Jnk	A2M,ACAA2,ACADL,ACLY,ACOX1,ADARB1,AKR1B1,ALDOA,ALDOC,ATP5F1A,ATP5F1C,CAT,CBR3,CDK1,COL2A1,CORIN,CTH,DNMT1,EIF2A,ENO1,EP300,FBP1,FH,GAPDH,GATA4,GLUL,GPX1,HDAC2,ITGA8,LAMC1,LRP1,MIOX,MRC1,NDUFB9,NPHS1,PARP1,PCNA,PCSK2,PDIA4,PGK1,PGM1,PPIB,PRDX3,PRDX6,PYCR1,RAB3B,SEPHS2,SIRT7,SLC25A5,SRM,SSR1,TBP,TPI1,UQCRC2,VCL	55 (4)	4	IGF1R,INSR,LEP,MLXIPL,mono-(2-ethylhexyl)phthalate,MYC,NR1H3,PDX1,PPARD,PPARG,PPARGC1B,RBP1,RICTOR,RXRA,SIRT1,SIX2,STK25,TO-901317	GCKR,GFPT1,L-triiodothyronine,NR4A1,PPARA,PRKN,SIRT1 inhibitor III,tamoxifen	 	 	 	 	 	 	 	
ASXL2	other	 	2	Activated	 	2.535	4.52E-05	8.50E-03	ASXL2,Nr1h,PPARG	ACAA2,ACADL,ACE,ACLY,ACOX1,ARG2,ATP5PO,BDH1,CAT,CORIN,CS,CTSL,CYP4B1,ECE1,EPHX1,GAPDH,HADHA,IDH1,MCM7,MDH1,MRC1,MTTP,NPEPPS,NR5A2,NSF,PEPD,PGK1,PLIN2,PLIN4,PMM1,RGN,RPSA,TGFBR1,TRIB3,VNN1	35 (3)	3	 	 	 	KLF15,PPARG,PPARGC1B	 	 	 	 	 	
pirinixic acid	chemical toxicant	 	1	Activated	biased	3.773	4.62E-05	6.50E-03	pirinixic acid	ACAA2,ACADL,ACOX1,ALDH3A2,ALDOC,ASL,CAT,CCNA2,CCND1,CCT6A,CDK1,CYP3A5,DAD1,ECH1,FBP1,FEN1,GOT2,GRHPR,GSTM3,HADHA,HSD17B4,MGST3,MTTP,NPC1,NPC2,PCNA,PGM1,PLIN2,PLIN4,PSMC2,SCP2,Slc22a21,TKTL2,TUFM	34 (1)	1	 	 	 	ACOX1,ADH1C,bilirubin,CCND3,CCNE1,CIDEC,ELOVL3,ELOVL5,FABP1,INSIG1,KLF11,LIG1,MYC,PLIN5,Ppar,PPARA,PPARD,PPARG,PPARGC1A,RXRA,RXRG	2-chlorohexadecanoic acid,D-glucose,glycerol,HMGCR,LEP,Nppb,NQO1,NR1H3,SREBF1	 	 	 	 	
MAP4K4	kinase	 	2	 	 	-0.412	4.63E-05	9.30E-03	Ap1,EIF4EBP1,EZR,Jnk,MAP3K1,MAP4K4,MAPK8,MAPK9,MTOR,RPTOR	A2M,ACAA2,ACLY,ADARB1,AKR1B1,ALDH4A1,ATP5PB,CALM1 (includes others),CAT,CCNA2,CS,CYC1,CYP2A6 (includes others),DLST,DNMT1,ENO1,ETFA,GAPDH,GHITM,GLUL,GRHPR,GSTM5,HADHA,LHCGR,LOXL3,MDH1,MDH2,MRC1,MTTP,MUC4,NDUFS1,PCNA,PGM1,PHYH,PLIN2,PMM1,PPIB,PXMP2,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,SC5D,SCP2,SLC8A2,SND1,SUCLG1,TPI1,TRIB3,UQCRC2,UQCRFS1	53 (10)	10	 	GNE-495	 	PDX1	CEBPA,LDHB,MLXIPL,MTOR,NDUFV1,PPARG,SREBF1	 	 	 	 	
PAX8	transcription regulator	-0.471	3	 	 	-0.739	4.63E-05	2.11E-02	Akt,DIO2,DIO3,L-triiodothyronine,PAX8,tamoxifen,TH	A2M,ACP7,ACTC1,ALDH3A2,ATIC,ATP13A4,ATP1A3,ATP1B2,ATP5F1A,ATP5F1B,CAT,CCN1,CCNA2,CCT4,CDK1,CLCA1,COPS6,CS,CTH,CYP3A5,DAB2IP,ECE1,EPHX1,FGFR1,FH,FSHR,FUOM,GALNT10,GAPDH,GATA4,HGSNAT,HLF,HSPG2,IDH3A,ITGB2,KIRREL1,L1CAM,LHCGR,LOXL3,LRP1,MCM3,MGST3,NDUFB8,NME1,NOTCH2,NPC1,NPR1,NR5A2,PARP1,PCSK2,PGK1,PHF1,PRDX3,RET,RGN,SLC13A2,SNRNP40,SNRNP70,SRM,STT3A,STT3B,TUBA3E,TUSC3,TYMS,UQCRC2,XPO5	66 (7)	6	AURKA,PTF1A	alisertib,TLE4	 	FSH,Hbb-b1,L-triiodothyronine,Lh	 	 	 	 	 	
posaconazole	chemical drug	 	3	Inhibited	 	-2.100	4.71E-05	2.85E-02	2-deoxyglucose,CYP51A1,D-glucose,hexokinase,posaconazole,SLC29A1	ACAA2,ACADL,ACLY,ACOX1,ADARB1,AKR1B1,ALDOA,ALDOC,CAT,CBR3,CDK1,COL2A1,CORIN,CTH,EIF2A,ENO1,EP300,FBP1,GAPDH,GATA4,GLUL,GPX1,HDAC2,ITGA8,LAMC1,LRP1,MIOX,NDUFB9,NPHS1,PARP1,PCNA,PCSK2,PDIA4,PGK1,PGM1,PPIB,PRDX3,PRDX6,PYCR1,RAB3B,RPL10A,RPL3,SC5D,SEPHS2,SIRT7,SLC25A5,SRM,SSR1,TPI1,UQCRC2,VCL	51 (6)	4	 	 	 	 	hexokinase	 	 	 	 	
SIRT1 inhibitor III	chemical drug	 	2	 	 	-0.122	4.74E-05	3.48E-02	Akt,ESRRG,FOXO1,SIRT1,SIRT1 inhibitor III,STAT1	ACE,ACLY,ALDOC,ANGPT1,ATP5F1A,ATP5F1B,AURKB,BRIP1,CAT,CCNA2,CDK1,CLCA1,COL2A1,COPS6,DLST,EBF1,EIF2A,ENO1,EP300,FGFR1,FH,GALNT10,GAPDH,GATA4,GPX1,GSTM4,GSTM5,Gstm6,H2AZ1,HGSNAT,HSPG2,IDH3A,ITGB2,KIRREL1,L1CAM,LHCGR,MCM5,MDH1,MDH2,MTTP,MUC4,NDUFA7,NDUFA9,NDUFB8,NOTCH2,NPC1,PAK1,PARP1,PCNA,PCSK2,PDHA1,PHACTR1,PLIN2,SCX,SLC7A10,SNRNP70,SOD2,STT3A,STT3B,SUCLG1,TPI1,TRIB3,TUSC3,TYMS,UQCRFS1,XPC,ZNF296	67 (6)	5	 	 	 	ESRRG,L-triiodothyronine	GCK,PDX1,SIRT1	 	 	 	 	
7alpha-hydroxycholesterol	chemical - endogenous mammalian	 	2	 	 	1.698	4.80E-05	1.50E-03	7alpha-hydroxycholesterol,RORA,RORC	ALDH2,ALDOA,CCNA2,CDK1,CLCA1,CS,ENO1,GOT2,GPX1,IDH3A,IDH3G,MDH1,MDH2,PGK1,PLIN2,PRDX6,TPI1	17 (3)	2	 	 	 	 	D-glucose,RORC	 	 	 	 	
