© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Mod
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401803

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
LYPD6	other	 	2	 	 	0.894	8.92E-03	3.82E-02	CTNNB1,GSK3B,LYPD6	ABCB1,ACADS,CACNA1G,CDKN1B,CKM,CYP2A6 (includes others),GAPDH,GATA2,HADHA,ILF3,KIF3B,L1CAM,NDUFA10,NDUFB8,NDUFS1,NDUFS2,RGN,SMS,TRAF3IP1,TUBB4A	20 (3)	2	 	 	 	AXIN2	 	 	 	 	 	
Scf Trcp beta	complex	 	2	 	 	0.200	9.08E-03	5.00E-02	CTNNB1,NFKBIA,Scf Trcp beta	ABCB1,ACADS,ATP6V1B1,BCCIP,CACNA1G,CSK,CYP2A6 (includes others),GAPDH,GATA2,GSTM5,HADHA,ILF3,L1CAM,MUC2,NAGLU,NDUFA10,NDUFB8,NDUFS1,NDUFS2,RGN,RPL8,RPS2,RPSA,SMS,USP10	25 (3)	2	 	 	 	 	 	 	 	 	 	
ULK1	kinase	 	2	 	 	-0.447	9.20E-03	1.09E-02	AMBRA1,BECN1,ULK1	ANGPT1,CHEK1,SOD2,TUBB4A,VPS29	5 (3)	3	clofibrate,sirolimus,Z36	amino acids,L-threonine,PDPK1,PNPLA2,Raf,RIPK1,RPTOR,TMIGD2	 	 	 	 	 	 	 	
astemizole	chemical drug	 	2	 	 	-1.225	1.02E-02	3.84E-02	astemizole,calcitriol,phenobarbital	ABCB1,AKR1B1,ALDH4A1,CCN1,CDKN1B,CKM,CYP24A1,CYP27A1,CYP2A6 (includes others),ECH1,ETFB,GAPDH,GSTM5,HSD17B4,LRPPRC,MCM3,MRC1,NPHS1,PDE4D,PTCD3,SARDH,SULT1E1,TSPO,XPO1	24 (3)	2	 	 	 	 	 	 	 	 	 	
benzthiazide	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	benzthiazide,CA4,CA9	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
brinzolamide	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	brinzolamide,CA4,CA9	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
chlorthalidone	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	CA4,CA9,chlorthalidone	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
ethoxyzolamide	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	CA4,CA9,ethoxyzolamide	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
methazolamide	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	CA4,CA9,methazolamide	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
polyamines	chemical - other	 	2	 	 	-0.243	1.03E-02	2.74E-02	AKT1,CDC42,Cdc42,CHEK2,EIF2S1,polyamines,PPP2CA,RAC1	ABCB1,ADH5,ATP6V1A,ATP6V1E1,CAT,CCNG1,Ces1b/Ces1c,CKM,DNMT1,ENO1,GATA2,GCSH,GOT2,GSTM5,MDH1,NPC2,SOD2	17 (8)	7	 	 	 	CEBPA,PPARG,SAT1	PDPK1	 	 	 	 	
sulfacetamide	chemical drug	 	2	 	 	1.633	1.03E-02	2.50E-02	CA4,CA9,sulfacetamide	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
carboplatin	chemical drug	 	2	 	 	0.426	1.04E-02	3.64E-02	ABL1,ADORA2A,Akt,carboplatin	ALDOC,ATP1A3,CCT5,CDKN1B,COPS6,CTSL,GALNT10,GAPDH,GATA2,HGSNAT,L1CAM,MCM3,MRC1,NDUFB8,NME1,NOTCH2,SLC22A5,SMPD1,SOD2,STT3A,TUBB4A,UQCRC2	22 (4)	4	 	 	 	ABL1,GPNMB	PNKD	 	 	 	 	
WNT2	cytokine	 	2	 	 	0.894	1.04E-02	4.27E-02	CTNNB1,GSK3B,WNT2	ABCB1,ACADS,CACNA1G,CDKN1B,CKM,CYP2A6 (includes others),GAPDH,GATA2,HADHA,ILF3,KIF3B,L1CAM,NDUFA10,NDUFB8,NDUFS1,NDUFS2,RGN,SMS,TRAF3IP1,TUBB4A	20 (3)	2	 	 	 	 	 	 	 	 	 	
ropivacaine	chemical drug	 	2	 	 	0.000	1.04E-02	3.28E-02	Akt,NOS3,Pkc(s),ropivacaine,SRC (family)	ADH5,CCN1,CDKN1B,COPS6,CYP24A1,CYP2A6 (includes others),GALNT10,GATA2,GRK6,HGSNAT,L1CAM,LIPA,NDUFB8,NOTCH2,SLC22A5,SLC6A9,SOD2,STT3A,UQCRC2,VDAC2	20 (5)	5	 	 	 	 	 	 	 	 	 	
LAX1	other	 	2	Inhibited	 	-2.117	1.05E-02	3.88E-02	Akt,AKT1,LAX1,Mapk,P38 MAPK,PI3K (complex)	ANGPT1,ARG2,ATP6V1E1,CAT,Ces1b/Ces1c,CHAT,COPS6,ENO1,GALNT10,GATA2,GCSH,GOT2,GSTM5,HGSNAT,KDELR3,L1CAM,MAP2K4,MDH1,MRC1,MUC2,NDUFB8,NOTCH2,SLC22A5,SOD2,STT3A,TYMP,UQCRC2	27 (6)	5	ZAP70	 	 	 	 	 	 	 	 	
STAM	other	-0.320	2	 	 	1.400	1.10E-02	4.67E-02	Akt,ERK1/2,Jnk,P38 MAPK,PTK2,STAM	ANGPT1,ARG2,ATP1A3,CAT,CCN1,CDKN1B,CHAT,COPS6,DNMT1,ENO1,GALNT10,GATA2,HGSNAT,KDELR3,L1CAM,MRC1,MUC2,NDUFB8,NOTCH2,SLC22A5,SOD2,STT3A,TYMP,UQCRC2,VNN1	25 (6)	5	cytokine	HUWE1,NMS-873	 	 	 	 	 	 	 	
2-hydroxyestradiol	chemical - endogenous mammalian	 	2	Activated	biased	2.828	1.12E-02	2.07E-02	2-hydroxyestradiol,NR1I3	ABCB1,CAT,CYP27A1,GSTM4,GSTM5,HSD17B4,PGD,SULT1E1	8 (2)	2	 	 	 	NQO1,NR1I3	Ldh (complex)	 	 	 	 	
TP53I3	enzyme	 	2	 	biased	1.342	1.19E-02	2.23E-02	CHEK2,H2AX,TP53I3	ADH5,ANGPT1,CCNG1,NDUFB8,UQCRC2	5 (3)	2	4-methylnitrosoamino-1-(3-pyridinyl)-1-butanone,beta-estradiol,doxifluridine,SLC29A1	 	 	 	 	 	 	 	 	
miR-9-5p (and other miRNAs w/seed CUUUGGU)	mature microRNA	 	1	Inhibited	biased	-2.646	1.22E-02	3.22E-02	miR-9-5p (and other miRNAs w/seed CUUUGGU)	ALDH2,ALDOC,ATP5F1B,ECHS1,NDUFA10,NDUFB5,NDUFB9	7 (1)	1	 	 	 	 	ACOX1,FOXO1,NTRK3,PKM,PPARA	 	 	 	 	
CYTH2	other	 	2	Activated	biased	3.051	1.22E-02	3.16E-02	CYTH2,MAP2K1,RAF1	ABCB1,ATP6V1B1,CDKN1B,CTSL,DNMT1,ENO1,GUSB,MCM8,NOP56,RAP1GAP,RET,RPS2,SULT1E1	13 (3)	2	phosphatidylinositol-3,4,5-triphosphate	 	 	MAP2K1	 	 	 	 	 	
GABARAP	transporter	 	1	Activated	biased	2.000	1.23E-02	2.46E-02	GABARAP	GUSB,LGMN,NAGLU,NPC2	4 (1)	1	genistein,TFEB	 	 	GSR,INSIG1	 	 	 	 	 	
GABARAPL1	other	0.027	1	Activated	biased	2.000	1.23E-02	2.46E-02	GABARAPL1	GUSB,LGMN,NAGLU,NPC2	4 (1)	1	FOXO1,KAT2A	 	 	GSR,INSIG1	 	 	 	 	 	
GABARAPL2	other	 	1	Activated	biased	2.000	1.23E-02	2.46E-02	GABARAPL2	GUSB,LGMN,NAGLU,NPC2	4 (1)	1	 	PPARG	 	GSR,INSIG1	 	 	 	 	 	
SAFB	other	 	1	 	 	1.000	1.23E-02	2.40E-02	SAFB	BCCIP,L1CAM,RBM8A,UQCRC2	4 (1)	1	 	 	 	beta-estradiol,SAFB2	HMOX1	 	 	 	 	
vincristine	chemical drug	 	1	 	 	-1.000	1.23E-02	3.10E-02	vincristine	CDKN1B,CHAT,MAP2K4,SOD2	4 (1)	1	 	 	 	MAPK8,Raf,SYK	TERT	 	 	 	 	
D-erythro-C16-ceramide	chemical - endogenous mammalian	 	2	Activated	 	2.200	1.25E-02	4.70E-02	Akt,D-erythro-C16-ceramide,ERK1/2,EZR,RAF1	ATP1A3,ATP6V1B1,CAT,CDKN1B,COPS6,CTSL,ENO1,GALNT10,GATA2,HGSNAT,L1CAM,MCM8,NDUFB8,NOP56,NOTCH2,RET,RPS2,SLC22A5,SOD2,STT3A,TMEM8B,TRIB3,TYMP,UQCRC2,VNN1	25 (5)	4	25-hydroxycholesterol,ASAH1,staurosporine	FANCD2,fumonisin B1,PT-2385,SPHK1	 	 	 	 	 	 	 	
chlorothiazide	chemical drug	 	2	 	 	1.633	1.26E-02	3.03E-02	CA4,CA9,chlorothiazide	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
trichloromethiazide	chemical drug	 	2	 	 	1.633	1.26E-02	2.72E-02	CA4,CA9,trichloromethiazide	ARG2,ATP5F1B,ENO1,PNLIP,SLC10A6,UQCRC2	6 (3)	2	 	 	 	 	 	 	 	 	 	
PTPRR	phosphatase	 	1	 	biased	0.000	1.31E-02	1.73E-02	PTPRR	CALML4,CENPB,DNMT1,GTPBP1,PLCB3,PUF60,ROR1,THOP1	8 (1)	1	 	 	 	 	BTG2	 	 	 	 	
vildagliptin	chemical drug	 	2	 	 	1.528	1.33E-02	4.82E-02	Akt,AKT1,NOS3,PRKAA,vildagliptin	ABCB1,ADH5,ATP6V1E1,CDKN1B,Ces1b/Ces1c,COPS6,ENO1,GALNT10,GATA2,GCSH,GOT2,GSTM5,HGSNAT,L1CAM,MDH1,NDUFB8,NOTCH2,SLC22A5,SOD2,STT3A,UQCRC2	21 (5)	4	 	 	 	 	 	 	 	 	 	
PLCL1	enzyme	 	2	 	 	1.706	1.36E-02	3.95E-02	Akt,AKT1,BRAF,LIPE,PLCL1	ABCB1,ATP6V1E1,CDKN1B,Ces1b/Ces1c,COPS6,DNMT1,ENO1,GALNT10,GATA2,GCSH,GOT2,GSTM5,HGSNAT,L1CAM,MDH1,MRC1,NDUFB8,NOTCH2,SLC22A5,SOD2,STT3A,UQCRC2	22 (5)	4	 	 	 	beta-estradiol	PPARA,PPARD,PPARG,UCP1	 	 	 	 	
LGH447	chemical drug	 	2	 	 	-0.905	1.40E-02	3.66E-02	EIF4EBP1,LGH447,PIM1,TSC2	ABCB1,ATP6V0B,ATP6V1A,ATP6V1D,CDKN1B,CLPP,CYP2A6 (includes others),GLB1,MUC2,RTN4RL1,SOD2	11 (4)	4	 	 	 	TSC2	p70 S6k	 	 	 	 	
ASAH1	enzyme	 	2	 	 	-0.192	1.42E-02	4.80E-02	Akt,ASAH1,GSK3B,MTOR,NR5A1,PTK2	AKR1B1,CCN1,CDKN1B,CKM,COPS6,ETFA,GALNT10,GATA2,GSTM5,HGSNAT,ISLR2,KIF3B,L1CAM,MDH1,NDUFB8,NOTCH2,RPL12,RPL32,SLC22A5,SMPD1,SND1,SOD2,STT3A,TRAF3IP1,TSPO,TUBB4A,VNN1	27 (6)	6	beta-estradiol,ESRRA,genistein,phosphatidic acid,TFEB	ciprofloxacin,FLCN	 	D-erythro-C16-ceramide	SPHK1	 	 	 	 	
BAP1	peptidase	0.090	1	 	biased	0.577	1.43E-02	2.85E-02	BAP1	CCN1,CDKN1B,MCM3	3 (1)	1	 	 	 	 	EIF2A	 	 	 	 	
KAT2B	transcription regulator	 	1	 	biased	0.577	1.43E-02	2.82E-02	KAT2B	ABCB1,CKM,COMMD3-BMI1	3 (1)	1	EPO	 	 	cytokine,HIF1A,NR1H3	 	 	 	 	 	
NFIA	transcription regulator	 	1	 	 	0.577	1.43E-02	2.30E-02	NFIA	CYP2A6 (includes others),RGN,SLC25A5	3 (1)	1	 	 	 	PPARA,UCP1	CSF1R	 	 	 	 	
miR-451a (and other miRNAs w/seed AACCGUU)	mature microRNA	 	1	 	biased	0.577	1.43E-02	1.74E-02	miR-451a (and other miRNAs w/seed AACCGUU)	ABCB1,ADAM10,CDKN1B	3 (1)	1	 	 	 	 	 	 	 	 	 	
quinalphos	chemical toxicant	 	2	 	 	-0.577	1.43E-02	2.48E-02	ACE,ACHE,quinalphos	ATP5F1B,CHAT,NDUFB8	3 (3)	2	 	 	 	 	 	 	 	 	 	
sorbitol	chemical - endogenous mammalian	 	1	 	biased	0.577	1.43E-02	3.23E-02	sorbitol	AKR1B1,CCN1,MIOX	3 (1)	1	 	UCP1	 	AQP1,MAPK8	DCK	 	 	 	 	
thiorphan	chemical - protease inhibitor	 	2	 	 	-0.577	1.43E-02	2.12E-02	ACE,PHEX,thiorphan	ATP5F1B,CYP24A1,NDUFB8	3 (3)	2	 	 	 	 	 	 	 	 	 	
isoniazid	chemical drug	 	2	 	 	1.134	1.44E-02	2.44E-02	CYP2E1,GABRA1,INHA,isoniazid	BCAN,CAT,CCN1,CDKN1B,FGFR1,GABRB2,TBCEL	7 (4)	3	 	 	 	protoporphyrin IX	 	 	 	 	 	
AR-12	chemical drug	 	2	 	 	-0.816	1.49E-02	4.75E-02	Akt,AKT1,AR-12,CDKN1B	ABCB1,ATP6V1E1,CAT,CCT6A,CDKN1B,Ces1b/Ces1c,COMMD3-BMI1,COPS6,ENO1,GALNT10,GATA2,GCSH,GOT2,GSTM5,HGSNAT,L1CAM,MDH1,NDUFB8,NOTCH2,PES1,SLC22A5,SOD2,STT3A,UQCRC2	24 (4)	3	 	 	 	 	p70 S6k,PDPK1	 	 	 	 	
RASAL1	other	 	2	 	 	-1.000	1.51E-02	3.63E-02	NRAS,RAS,RASAL1	ANPEP,CCNG1,CDKN1B,CKM,CYP24A1,FNDC3A,SARDH,SOD2,VNN1	9 (3)	2	 	 	 	 	 	 	 	 	 	
GSR	enzyme	 	1	Inhibited	 	-2.236	1.51E-02	3.06E-02	GSR	AOX1,GSTM4,GSTM5,MGST3,PGD	5 (1)	1	beta-estradiol,fenofibrate,GABARAP,GABARAPL1,GABARAPL2,L-carnitine,Ldh (complex),N-acetyl-L-cysteine,PKM,tempol,UCP1	acetaminophen,carmustine,edaravone,malathion,S-nitrosoglutathione	 	LPIN1	HMOX1,NQO1,UGDH	 	 	 	 	
SELENOH	other	 	2	 	 	-0.447	1.51E-02	3.91E-02	ATM,SELENOH	ADH5,CDKN1B,CHEK1,COMMD3-BMI1,GLB1	5 (2)	2	 	 	 	 	 	 	 	 	 	
fructose-1-phosphate	chemical - endogenous mammalian	 	2	 	 	-1.414	1.51E-02	3.22E-02	fructose-1-phosphate,GCK,PKM	CDKN1B,ECHS1,ENO1,FBP1,GAPDH,NDUFB8,PGLS,UQCRC2	8 (3)	2	HIF1A	 	 	 	PKM	 	 	 	 	
IDH1	enzyme	0.511	2	Inhibited	 	-2.449	1.54E-02	3.17E-02	IDH1,TXNRD1	AOX1,FBP1,GSTM4,GSTM5,MGST3,PGD	6 (2)	2	4-nitrobenzoic acid,sirolimus,SREBF1,SREBF2,Srebp	acetaminophen,FBXW7,gentamicin,HMPL-306,KLF3,sterol	 	cholesterol,TXNRD1	amino acids	 	 	 	 	
dactolisib	chemical drug	 	1	Inhibited	biased	-2.449	1.54E-02	4.69E-02	dactolisib	ALDH2,ALDOC,CDKN1B,CTH,ENO1,GAPDH	6 (1)	1	 	 	 	RICTOR	p70 S6k,PIK3CB,PKM,SKP2	 	 	 	 	
nicotinamide-beta-riboside	chemical - endogenous mammalian	 	1	Activated	biased	2.449	1.54E-02	4.47E-02	nicotinamide-beta-riboside	ALDH5A1,ALDH6A1,ETFB,HADHA,IDH3G,PGD	6 (1)	1	 	 	 	 	 	 	 	 	 	
PTGDS	enzyme	 	2	 	 	-0.408	1.58E-02	4.66E-02	Akt,AKT1,GSK3B,Jnk,PTGDS	ABCB1,ATP6V1E1,Ces1b/Ces1c,CKM,COPS6,DNMT1,ENO1,GALNT10,GATA2,GCSH,GOT2,GSTM5,HGSNAT,KIF3B,L1CAM,MDH1,MRC1,NDUFB8,NOTCH2,SLC22A5,STT3A,TRAF3IP1,TUBB4A,UQCRC2	24 (5)	4	beta-estradiol,SREBF1	SP600125	 	EI24	 	 	 	 	 	
ABL1	kinase	-0.058	1	 	 	1.000	1.67E-02	1.90E-02	ABL1	CDKN1B,CTSL,NME1,SMPD1	4 (1)	1	beta-estradiol,carboplatin,FYN,PKM,PTPN11,SYK	HG-7-85-01,N-acetyl-L-cysteine,PTPRJ,PTPRO,Rb	 	GPX1,MAPK8,PDPK1,TERT	PRKN,VEGFA	 	 	 	 	
NCF2	enzyme	-0.822	2	 	 	0.000	1.67E-02	1.04E-02	CYBB,NADPH oxidase,NCF2,NOX1	CAT,CDKN1B,NPHS1,SOD2	4 (4)	4	Hbb-b1,LEP,PPARA,USP22	N-acetyl-L-cysteine,pioglitazone	 	 	 	 	 	 	 	
NMS-03592088	chemical drug	 	2	 	biased	-1.000	1.67E-02	1.10E-02	CSF1R,KIT,NMS-03592088	CDKN1B,DNMT1,IDE,MRC1	4 (3)	2	 	 	 	 	CSF1R	 	 	 	 	
UBE2T	enzyme	 	2	 	 	-1.000	1.67E-02	3.04E-02	FANCD2,RACK1,UBE2T	CAT,CDKN1B,SCP2,SOD2	4 (3)	2	 	2-(4-amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol,TOB1	 	 	FANCD2	 	 	 	 	
NR1I3	ligand-dependent nuclear receptor	 	1	Activated	biased	2.646	1.70E-02	3.73E-02	NR1I3	ABCB1,CYP27A1,GSTM4,GSTM5,HSD17B4,PGD,SULT1E1	7 (1)	1	2-hydroxyestradiol,beta-estradiol,CITCO,genistein,pyrrolidine dithiocarbamate,uranyl nitrate	NR1I2	 	EI24,INSIG1,INSIG2,PTPN11,SAT1,SLC29A1	cholesterol,SREBF1	 	 	 	 	
STX1A	transporter	 	2	 	 	-0.378	1.70E-02	3.75E-02	CFTR,H2AX,STX1A	ACAA2,ANGPT1,Cyp3a25 (includes others),HSD17B4,NDUFB8,SCP2,UQCRC2	7 (3)	2	 	 	 	 	 	 	 	 	 	
raloxifene	chemical drug	 	1	 	 	-0.378	1.70E-02	4.07E-02	raloxifene	ALDH4A1,CTSL,ECH1,L1CAM,RAP1GAP,SLC22A5,SMPD1	7 (1)	1	 	 	 	HMOX1,MUC1,PDGFRA,TERT	cholesterol,ESRRA,LDLR,Lh	 	 	 	 	
UCP1	transporter	 	1	 	 	1.508	1.73E-02	4.75E-02	UCP1	CTH,NDUFA10,NDUFB8,PGD,PGLS,PHYHD1,SLC6A9,SMS,SND1,TRIB3,UQCRC2	11 (1)	1	ADM2,bezafibrate,CEBPA,CEBPB,CEBPD,fenofibrate,HDAC3,hexarelin,IRS1,nebivolol,NFIA,PER2,pioglitazone,pirinixic acid,PNPLA2,PPARA,PPARD,PPARG,PRDM16,VEGFA,vitamin A,ZBTB7B	2,4-dinitrophenol,FLCN,FOXO1,GDP,GTP,ML-9,N-acetyl-L-cysteine,NR1H2,NR1H3,PLCL1,Rb,rosuvastatin,SREBF1,SYK	 	CEBPG,GSR,L-threonine	cholesterol,sorbitol	 	 	 	 	
Abl1/2	group	 	1	 	 	0.000	1.85E-02	3.32E-02	Abl1/2	CTSL,NME1	2 (1)	1	 	 	 	 	PRKN	 	 	 	 	
DNM1	enzyme	-0.063	1	 	 	0.000	1.85E-02	1.32E-02	DNM1	RIMS1,SLC24A2	2 (1)	1	 	 	 	IRS1	 	 	 	 	 	
DYRK1B	kinase	-0.048	1	 	 	0.000	1.85E-02	1.22E-02	DYRK1B	CDKN1B,SOD2	2 (1)	1	5-fluorouracil	 	 	 	 	 	 	 	 	
GNPTAB	enzyme	0.228	1	 	biased	1.414	1.85E-02	2.38E-02	GNPTAB	GUSB,MANBA	2 (1)	1	beta-estradiol,genistein	 	 	 	 	 	 	 	 	
HNF4α dimer	complex	 	1	 	biased	1.414	1.85E-02	3.19E-02	HNF4α dimer	FBP1,GAPDH	2 (1)	1	 	SREBF1	 	FABP1	 	 	 	 	 	
Hif	complex	 	1	 	biased	1.414	1.85E-02	3.09E-02	Hif	CKM,L1CAM	2 (1)	1	mir-155	R59949	 	EPO	 	 	 	 	 	
INT-767	chemical drug	 	1	 	biased	1.414	1.85E-02	2.18E-02	INT-767	CYP27A1,MRC1	2 (1)	1	 	 	 	 	cholesterol	 	 	 	 	
NBEAL2	other	 	1	 	biased	0.000	1.85E-02	4.66E-02	NBEAL2	CDKN1B,GATA2	2 (1)	1	 	 	 	 	 	 	 	 	 	
NEDD8	enzyme	 	1	 	biased	1.414	1.85E-02	3.42E-02	NEDD8	ETFA,ETFB	2 (1)	1	UBA3	NMS-873,sirolimus	 	 	 	 	 	 	 	
RIC3	other	 	1	 	 	-1.414	1.85E-02	3.19E-02	RIC3	CHRNA7,CHRNB2	2 (1)	1	 	 	 	 	 	 	 	 	 	
WZ-4002	chemical drug	 	1	 	biased	1.414	1.85E-02	3.46E-02	WZ-4002	NDUFB8,UQCRC2	2 (1)	1	 	 	 	 	 	 	 	 	 	
ZBED1	enzyme	0.043	1	 	biased	1.414	1.85E-02	2.96E-02	ZBED1	RPL10A,RPL12	2 (1)	1	 	 	 	 	 	 	 	 	 	
busulfan	chemical drug	 	1	 	 	0.000	1.85E-02	2.57E-02	busulfan	GLB1,NOTCH2	2 (1)	1	 	 	 	 	 	 	 	 	 	
cinnamyl-3,4-dihydroxy-alpha-cyanocinnamate	chemical reagent	 	1	 	biased	-1.414	1.85E-02	6.60E-03	cinnamyl-3,4-dihydroxy-alpha-cyanocinnamate	ARG2,MRC1	2 (1)	1	 	 	 	 	ARG2	 	 	 	 	
fumonisin B1	chemical toxicant	 	1	 	 	0.000	1.85E-02	2.43E-02	fumonisin B1	ABCB1,HADHA	2 (1)	1	 	 	 	cytokine	D-erythro-C16-ceramide,MAPK8	 	 	 	 	
pentazocine	chemical drug	 	1	 	 	-1.414	1.85E-02	3.74E-02	pentazocine	CAT,CDKN1B	2 (1)	1	 	 	 	 	GPX1,HMOX1	 	 	 	 	
phytol	chemical - endogenous non-mammalian	 	1	 	 	1.414	1.85E-02	2.69E-02	phytol	CAT,SCP2	2 (1)	1	 	 	 	FABP1	cholesterol,cytokine	 	 	 	 	
triazolam	chemical drug	 	2	 	 	1.414	1.85E-02	1.75E-02	GABRA1,triazolam,TSPO	GABRB2,SOD2	2 (3)	2	 	 	 	 	 	 	 	 	 	
vitamin A	chemical - endogenous mammalian	 	1	 	 	-1.414	1.85E-02	4.32E-02	vitamin A	BCO1,CDKN1B	2 (1)	1	 	 	 	EPO,RBP1,UCP1	cholesterol,LEP	 	 	 	 	
zaleplon	chemical drug	 	2	 	 	-1.414	1.85E-02	1.75E-02	GABRA1,TSPO,zaleplon	GABRB2,SOD2	2 (3)	2	 	 	 	 	 	 	 	 	 	
LRRC8A	ion channel	 	2	 	 	0.853	1.88E-02	4.70E-02	Akt,GAB2,GSK3B,LCK,LRRC8A,ZAP70	ANGPT1,CDKN1B,CKM,COPS6,CSNK2B,ETFA,GALNT10,GATA2,HGSNAT,KIF3B,L1CAM,MUC2,NDUFB8,NOTCH2,SLC22A5,SNRNP70,SOD2,STT3A,TRAF3IP1,TUBB4A,UQCRC2,XPO1	22 (6)	5	beta-estradiol	 	 	glutamine,ZAP70	 	 	 	 	 	
BRAT1	other	 	2	 	 	-0.447	1.88E-02	4.82E-02	ATM,BRAT1,CHEK2	ADH5,CCNG1,CDKN1B,CHEK1,COMMD3-BMI1	5 (3)	2	 	 	 	 	 	 	 	 	 	
TXNRD1	enzyme	 	1	Inhibited	biased	-2.236	1.88E-02	3.81E-02	TXNRD1	AOX1,GSTM4,GSTM5,MGST3,PGD	5 (1)	1	beta-estradiol,IDH1	hemin	 	LPIN1	HMOX1,NQO1,SELENOT,UGDH	 	 	 	 	
N-acetyl-L-cysteine	chemical drug	 	1	 	 	-1.667	1.94E-02	4.39E-02	N-acetyl-L-cysteine	ABCB1,ATP1A3,CCN1,CDKN1B,GAPDH,GLB1,MIOX,MRC1,SOD2	9 (1)	1	 	 	 	ADORA2B,FANCD2,FOXM1,GSR,PKM,SYK	ABL1,AQP1,CREB3L3,EIF2A,FYN,HIF1A,HMOX1,INSR,Ldh (complex),MAPK8,NCF2,NQO1,p70 S6k,PDGFRA,PTPN11,Thioredoxin reductase,UCP1,VEGFA	 	 	 	 	
Rasgrp	group	 	2	 	 	0.333	1.94E-02	4.42E-02	NRAS,RAS,Rasgrp	ANPEP,CCNG1,CDKN1B,CKM,CYP24A1,FNDC3A,SARDH,SOD2,VNN1	9 (3)	2	 	 	 	 	 	 	 	 	 	
PKM	kinase	 	1	 	 	1.134	1.98E-02	4.50E-02	PKM	CDKN1B,ENO1,FBP1,GAPDH,NDUFB8,PGLS,UQCRC2	7 (1)	1	dalfampridine,ESRRA,metribolone,mir-155,N-acetyl-L-cysteine,pilocarpine,PPARD,TSC2	beta-estradiol,dactolisib,fructose-1-phosphate,HNRNPA1,mir-122,miR-9-5p (and other miRNAs w/seed CUUUGGU),sirolimus,torin1	 	ABL1,ACOX1,cholesterol,GSR,MAP2K1,NTRK3,p70 S6k,PAK2,PDGFRA,SYK	 	 	 	 	 	
RNF139	enzyme	 	2	 	 	0.378	1.98E-02	3.64E-02	ATM,CHEK2,FASN,HMGCR,RNF139	ADH5,AMOTL2,CCN1,CCNG1,CDKN1B,CHEK1,COMMD3-BMI1	7 (5)	4	 	 	 	 	 	 	 	 	 	
alpha-amanitin	chemical toxicant	 	2	 	 	1.134	1.98E-02	4.72E-02	alpha-amanitin,ATM,H2AX	ADH5,ANGPT1,CDKN1B,CHEK1,COMMD3-BMI1,NDUFB8,UQCRC2	7 (3)	2	 	 	 	 	 	 	 	 	 	
CNOT6L	enzyme	 	1	 	biased	0.577	2.16E-02	3.21E-02	CNOT6L	CDKN1B,CPEB1,RPL35	3 (1)	1	 	 	 	 	 	 	 	 	 	
